#INST CMOD FORCE
5.71000E-01 1.10474E+00 1.88367E+03
5.72000E-01 1.10676E+00 1.88393E+03
5.73000E-01 1.10877E+00 1.88418E+03
5.74000E-01 1.11078E+00 1.88443E+03
5.75000E-01 1.11280E+00 1.88469E+03
5.76000E-01 1.11481E+00 1.88494E+03
5.77000E-01 1.11683E+00 1.88519E+03
5.78000E-01 1.11884E+00 1.88544E+03
5.79000E-01 1.12085E+00 1.88569E+03
5.80000E-01 1.12287E+00 1.88594E+03
5.81000E-01 1.12488E+00 1.88619E+03
5.82000E-01 1.12690E+00 1.88643E+03
5.83000E-01 1.12891E+00 1.88668E+03
5.84000E-01 1.13092E+00 1.88693E+03
5.85000E-01 1.13294E+00 1.88717E+03
5.86000E-01 1.13495E+00 1.88741E+03
5.87000E-01 1.13697E+00 1.88766E+03
5.88000E-01 1.13898E+00 1.88790E+03
5.89000E-01 1.14100E+00 1.88814E+03
5.90000E-01 1.14301E+00 1.88838E+03
5.91000E-01 1.14503E+00 1.88862E+03
5.92000E-01 1.14704E+00 1.88886E+03
5.93000E-01 1.14906E+00 1.88910E+03
5.94000E-01 1.15107E+00 1.88934E+03
5.95000E-01 1.15308E+00 1.88957E+03
5.96000E-01 1.15510E+00 1.88981E+03
5.97000E-01 1.15711E+00 1.89004E+03
5.98000E-01 1.15913E+00 1.89028E+03
5.99000E-01 1.16114E+00 1.89051E+03
6.00000E-01 1.16316E+00 1.89074E+03
6.01000E-01 1.16518E+00 1.89097E+03
6.02000E-01 1.16719E+00 1.89121E+03
6.03000E-01 1.16921E+00 1.89144E+03
6.04000E-01 1.17122E+00 1.89166E+03
6.05000E-01 1.17324E+00 1.89189E+03
6.06000E-01 1.17525E+00 1.89212E+03
6.07000E-01 1.17727E+00 1.89235E+03
6.08000E-01 1.17928E+00 1.89257E+03
6.09000E-01 1.18130E+00 1.89280E+03
6.10000E-01 1.18331E+00 1.89302E+03
6.11000E-01 1.18533E+00 1.89325E+03
6.12000E-01 1.18735E+00 1.89347E+03
6.13000E-01 1.18936E+00 1.89369E+03
6.14000E-01 1.19138E+00 1.89391E+03
6.15000E-01 1.19339E+00 1.89413E+03
6.16000E-01 1.19541E+00 1.89435E+03
6.17000E-01 1.19743E+00 1.89457E+03
6.18000E-01 1.19944E+00 1.89478E+03
6.19000E-01 1.20146E+00 1.89500E+03
6.20000E-01 1.20347E+00 1.89522E+03
6.21000E-01 1.20549E+00 1.89543E+03
6.22000E-01 1.20751E+00 1.89565E+03
6.23000E-01 1.20952E+00 1.89586E+03
6.24000E-01 1.21154E+00 1.89607E+03
6.25000E-01 1.21356E+00 1.89628E+03
6.26000E-01 1.21557E+00 1.89649E+03
6.27000E-01 1.21759E+00 1.89669E+03
6.28000E-01 1.21961E+00 1.89689E+03
6.29000E-01 1.22162E+00 1.89709E+03
6.30000E-01 1.22364E+00 1.89729E+03
6.31000E-01 1.22566E+00 1.89748E+03
6.32000E-01 1.22768E+00 1.89767E+03
6.33000E-01 1.22969E+00 1.89786E+03
6.34000E-01 1.23171E+00 1.89804E+03
6.35000E-01 1.23373E+00 1.89823E+03
6.36000E-01 1.23575E+00 1.89841E+03
6.37000E-01 1.23776E+00 1.89858E+03
6.38000E-01 1.23978E+00 1.89875E+03
6.39000E-01 1.24180E+00 1.89892E+03
6.40000E-01 1.24382E+00 1.89908E+03
6.41000E-01 1.24584E+00 1.89923E+03
6.42000E-01 1.24785E+00 1.89938E+03
6.43000E-01 1.24987E+00 1.89952E+03
6.44000E-01 1.25189E+00 1.89966E+03
6.45000E-01 1.25391E+00 1.89979E+03
6.46000E-01 1.25593E+00 1.89991E+03
6.47000E-01 1.25795E+00 1.90003E+03
6.48000E-01 1.25997E+00 1.90013E+03
6.49000E-01 1.26199E+00 1.90023E+03
6.50000E-01 1.26401E+00 1.90031E+03
6.51000E-01 1.26603E+00 1.90039E+03
6.52000E-01 1.26805E+00 1.90045E+03
6.53000E-01 1.27007E+00 1.90049E+03
6.54000E-01 1.27209E+00 1.90051E+03
6.55000E-01 1.27412E+00 1.90051E+03
6.56000E-01 1.27614E+00 1.90049E+03
6.57000E-01 1.27816E+00 1.90044E+03
6.58000E-01 1.28019E+00 1.90035E+03
6.59000E-01 1.28221E+00 1.90024E+03
6.60000E-01 1.28424E+00 1.90007E+03
6.61000E-01 1.28627E+00 1.89985E+03
6.62000E-01 1.28829E+00 1.89956E+03
6.63000E-01 1.29032E+00 1.89919E+03
6.64000E-01 1.29236E+00 1.89872E+03
6.65000E-01 1.29439E+00 1.89814E+03
6.66000E-01 1.29643E+00 1.89745E+03
6.67000E-01 1.29847E+00 1.89662E+03
6.68000E-01 1.30051E+00 1.89565E+03
6.69000E-01 1.30256E+00 1.89452E+03
6.70000E-01 1.30461E+00 1.89325E+03
6.71000E-01 1.30667E+00 1.89180E+03
6.72000E-01 1.30873E+00 1.89017E+03
6.73000E-01 1.31079E+00 1.88838E+03
6.74000E-01 1.31285E+00 1.88639E+03
6.75000E-01 1.31492E+00 1.88422E+03
6.76000E-01 1.31700E+00 1.88188E+03
6.77000E-01 1.31908E+00 1.87932E+03
6.78000E-01 1.32116E+00 1.87651E+03
6.79000E-01 1.32324E+00 1.87385E+03
6.80000E-01 1.32531E+00 1.87174E+03
6.81000E-01 1.32737E+00 1.87001E+03
6.82000E-01 1.32943E+00 1.86852E+03
6.83000E-01 1.33148E+00 1.86710E+03
6.84000E-01 1.33353E+00 1.86580E+03
6.85000E-01 1.33559E+00 1.86450E+03
6.86000E-01 1.33763E+00 1.86335E+03
6.87000E-01 1.33968E+00 1.86222E+03
6.88000E-01 1.34173E+00 1.86107E+03
6.89000E-01 1.34378E+00 1.85993E+03
6.90000E-01 1.34583E+00 1.85883E+03
6.91000E-01 1.34787E+00 1.85772E+03
6.92000E-01 1.34992E+00 1.85672E+03
6.93000E-01 1.35197E+00 1.85569E+03
6.94000E-01 1.35401E+00 1.85461E+03
6.95000E-01 1.35606E+00 1.85348E+03
6.96000E-01 1.35811E+00 1.85234E+03
6.97000E-01 1.36016E+00 1.85124E+03
6.98000E-01 1.36221E+00 1.85013E+03
6.99000E-01 1.36425E+00 1.84915E+03
7.00000E-01 1.36630E+00 1.84818E+03
7.01000E-01 1.36834E+00 1.84718E+03
7.02000E-01 1.37039E+00 1.84609E+03
7.03000E-01 1.37244E+00 1.84494E+03
7.04000E-01 1.37448E+00 1.84394E+03
7.05000E-01 1.37653E+00 1.84296E+03
7.06000E-01 1.37858E+00 1.84191E+03
7.07000E-01 1.38062E+00 1.84095E+03
7.08000E-01 1.38267E+00 1.84003E+03
7.09000E-01 1.38471E+00 1.83908E+03
7.10000E-01 1.38676E+00 1.83806E+03
7.11000E-01 1.38880E+00 1.83695E+03
7.12000E-01 1.39085E+00 1.83595E+03
7.13000E-01 1.39290E+00 1.83495E+03
7.14000E-01 1.39494E+00 1.83390E+03
7.15000E-01 1.39699E+00 1.83284E+03
7.16000E-01 1.39904E+00 1.83182E+03
7.17000E-01 1.40109E+00 1.83078E+03
7.18000E-01 1.40313E+00 1.82967E+03
7.19000E-01 1.40518E+00 1.82850E+03
7.20000E-01 1.40723E+00 1.82740E+03
7.21000E-01 1.40928E+00 1.82628E+03
7.22000E-01 1.41133E+00 1.82526E+03
7.23000E-01 1.41338E+00 1.82424E+03
7.24000E-01 1.41542E+00 1.82316E+03
7.25000E-01 1.41747E+00 1.82203E+03
7.26000E-01 1.41952E+00 1.82091E+03
7.27000E-01 1.42157E+00 1.81982E+03
7.28000E-01 1.42362E+00 1.81869E+03
7.29000E-01 1.42567E+00 1.81763E+03
7.30000E-01 1.42772E+00 1.81664E+03
7.31000E-01 1.42976E+00 1.81558E+03
7.32000E-01 1.43181E+00 1.81445E+03
7.33000E-01 1.43387E+00 1.81328E+03
7.34000E-01 1.43591E+00 1.81224E+03
7.35000E-01 1.43796E+00 1.81118E+03
7.36000E-01 1.44001E+00 1.81004E+03
7.37000E-01 1.44206E+00 1.80902E+03
7.38000E-01 1.44411E+00 1.80802E+03
7.39000E-01 1.44615E+00 1.80698E+03
7.40000E-01 1.44820E+00 1.80586E+03
7.41000E-01 1.45026E+00 1.80470E+03
7.42000E-01 1.45230E+00 1.80364E+03
7.43000E-01 1.45435E+00 1.80259E+03
7.44000E-01 1.45640E+00 1.80153E+03
7.45000E-01 1.45845E+00 1.80057E+03
7.46000E-01 1.46049E+00 1.79958E+03
7.47000E-01 1.46254E+00 1.79855E+03
7.48000E-01 1.46459E+00 1.79745E+03
7.49000E-01 1.46664E+00 1.79630E+03
7.50000E-01 1.46869E+00 1.79525E+03
7.51000E-01 1.47074E+00 1.79419E+03
7.52000E-01 1.47279E+00 1.79308E+03
7.53000E-01 1.47484E+00 1.79208E+03
7.54000E-01 1.47689E+00 1.79111E+03
7.55000E-01 1.47893E+00 1.79012E+03
7.56000E-01 1.48098E+00 1.78909E+03
7.57000E-01 1.48303E+00 1.78800E+03
7.58000E-01 1.48508E+00 1.78694E+03
7.59000E-01 1.48713E+00 1.78594E+03
7.60000E-01 1.48918E+00 1.78490E+03
7.61000E-01 1.49123E+00 1.78387E+03
7.62000E-01 1.49327E+00 1.78297E+03
7.63000E-01 1.49532E+00 1.78202E+03
7.64000E-01 1.49737E+00 1.78101E+03
7.65000E-01 1.49942E+00 1.77995E+03
7.66000E-01 1.50147E+00 1.77881E+03
7.67000E-01 1.50352E+00 1.77779E+03
7.68000E-01 1.50557E+00 1.77677E+03
7.69000E-01 1.50762E+00 1.77570E+03
7.70000E-01 1.50966E+00 1.77472E+03
7.71000E-01 1.51171E+00 1.77382E+03
7.72000E-01 1.51376E+00 1.77286E+03
7.73000E-01 1.51581E+00 1.77182E+03
7.74000E-01 1.51786E+00 1.77071E+03
7.75000E-01 1.51991E+00 1.76961E+03
7.76000E-01 1.52196E+00 1.76859E+03
7.77000E-01 1.52401E+00 1.76756E+03
7.78000E-01 1.52606E+00 1.76648E+03
7.79000E-01 1.52811E+00 1.76544E+03
7.80000E-01 1.53015E+00 1.76450E+03
7.81000E-01 1.53220E+00 1.76352E+03
7.82000E-01 1.53425E+00 1.76246E+03
7.83000E-01 1.53630E+00 1.76133E+03
7.84000E-01 1.53836E+00 1.76017E+03
7.85000E-01 1.54041E+00 1.75914E+03
7.86000E-01 1.54246E+00 1.75809E+03
7.87000E-01 1.54451E+00 1.75698E+03
7.88000E-01 1.54655E+00 1.75607E+03
7.89000E-01 1.54860E+00 1.75517E+03
7.90000E-01 1.55065E+00 1.75420E+03
7.91000E-01 1.55270E+00 1.75315E+03
7.92000E-01 1.55475E+00 1.75205E+03
7.93000E-01 1.55680E+00 1.75095E+03
7.94000E-01 1.55885E+00 1.74999E+03
7.95000E-01 1.56090E+00 1.74901E+03
7.96000E-01 1.56295E+00 1.74797E+03
7.97000E-01 1.56500E+00 1.74700E+03
7.98000E-01 1.56704E+00 1.74611E+03
7.99000E-01 1.56909E+00 1.74520E+03
8.00000E-01 1.57114E+00 1.74422E+03
8.01000E-01 1.57319E+00 1.74315E+03
8.02000E-01 1.57524E+00 1.74202E+03
8.03000E-01 1.57729E+00 1.74107E+03
8.04000E-01 1.57934E+00 1.74011E+03
8.05000E-01 1.58139E+00 1.73910E+03
8.06000E-01 1.58344E+00 1.73807E+03
8.07000E-01 1.58549E+00 1.73717E+03
8.08000E-01 1.58754E+00 1.73628E+03
8.09000E-01 1.58958E+00 1.73537E+03
8.10000E-01 1.59163E+00 1.73440E+03
8.11000E-01 1.59369E+00 1.73334E+03
8.12000E-01 1.59574E+00 1.73231E+03
8.13000E-01 1.59778E+00 1.73140E+03
8.14000E-01 1.59983E+00 1.73043E+03
8.15000E-01 1.60188E+00 1.72946E+03
8.16000E-01 1.60393E+00 1.72864E+03
8.17000E-01 1.60597E+00 1.72781E+03
8.18000E-01 1.60802E+00 1.72696E+03
8.19000E-01 1.61007E+00 1.72602E+03
8.20000E-01 1.61212E+00 1.72500E+03
8.21000E-01 1.61417E+00 1.72390E+03
8.22000E-01 1.61622E+00 1.72298E+03
8.23000E-01 1.61827E+00 1.72207E+03
8.24000E-01 1.62032E+00 1.72110E+03
8.25000E-01 1.62237E+00 1.72009E+03
8.26000E-01 1.62442E+00 1.71924E+03
8.27000E-01 1.62646E+00 1.71840E+03
8.28000E-01 1.62851E+00 1.71753E+03
8.29000E-01 1.63056E+00 1.71658E+03
8.30000E-01 1.63261E+00 1.71554E+03
8.31000E-01 1.63467E+00 1.71444E+03
8.32000E-01 1.63671E+00 1.71350E+03
8.33000E-01 1.63876E+00 1.71259E+03
8.34000E-01 1.64081E+00 1.71168E+03
8.35000E-01 1.64286E+00 1.71077E+03
8.36000E-01 1.64491E+00 1.71002E+03
8.37000E-01 1.64695E+00 1.70924E+03
8.38000E-01 1.64900E+00 1.70843E+03
8.39000E-01 1.65105E+00 1.70757E+03
8.40000E-01 1.65310E+00 1.70661E+03
8.41000E-01 1.65515E+00 1.70557E+03
8.42000E-01 1.65720E+00 1.70466E+03
8.43000E-01 1.65925E+00 1.70379E+03
8.44000E-01 1.66129E+00 1.70289E+03
8.45000E-01 1.66334E+00 1.70201E+03
8.46000E-01 1.66539E+00 1.70126E+03
8.47000E-01 1.66743E+00 1.70049E+03
8.48000E-01 1.66948E+00 1.69968E+03
8.49000E-01 1.67153E+00 1.69882E+03
8.50000E-01 1.67358E+00 1.69788E+03
8.51000E-01 1.67563E+00 1.69686E+03
8.52000E-01 1.67768E+00 1.69595E+03
8.53000E-01 1.67973E+00 1.69510E+03
8.54000E-01 1.68178E+00 1.69423E+03
8.55000E-01 1.68383E+00 1.69332E+03
8.56000E-01 1.68587E+00 1.69246E+03
8.57000E-01 1.68792E+00 1.69170E+03
8.58000E-01 1.68997E+00 1.69090E+03
8.59000E-01 1.69202E+00 1.69007E+03
8.60000E-01 1.69406E+00 1.68919E+03
8.61000E-01 1.69612E+00 1.68824E+03
8.62000E-01 1.69817E+00 1.68719E+03
8.63000E-01 1.70022E+00 1.68631E+03
8.64000E-01 1.70227E+00 1.68545E+03
8.65000E-01 1.70431E+00 1.68459E+03
8.66000E-01 1.70636E+00 1.68372E+03
8.67000E-01 1.70841E+00 1.68304E+03
8.68000E-01 1.71045E+00 1.68235E+03
8.69000E-01 1.71250E+00 1.68160E+03
8.70000E-01 1.71455E+00 1.68082E+03
8.71000E-01 1.71660E+00 1.67999E+03
8.72000E-01 1.71865E+00 1.67907E+03
8.73000E-01 1.72070E+00 1.67811E+03
8.74000E-01 1.72275E+00 1.67729E+03
8.75000E-01 1.72479E+00 1.67647E+03
8.76000E-01 1.72684E+00 1.67565E+03
8.77000E-01 1.72889E+00 1.67479E+03
8.78000E-01 1.73094E+00 1.67408E+03
8.79000E-01 1.73298E+00 1.67335E+03
8.80000E-01 1.73503E+00 1.67259E+03
8.81000E-01 1.73708E+00 1.67179E+03
8.82000E-01 1.73913E+00 1.67094E+03
8.83000E-01 1.74118E+00 1.67001E+03
8.84000E-01 1.74323E+00 1.66904E+03
8.85000E-01 1.74528E+00 1.66821E+03
8.86000E-01 1.74733E+00 1.66739E+03
8.87000E-01 1.74938E+00 1.66655E+03
8.88000E-01 1.75143E+00 1.66565E+03
8.89000E-01 1.75347E+00 1.66491E+03
8.90000E-01 1.75552E+00 1.66416E+03
8.91000E-01 1.75757E+00 1.66337E+03
8.92000E-01 1.75962E+00 1.66253E+03
8.93000E-01 1.76167E+00 1.66162E+03
8.94000E-01 1.76372E+00 1.66061E+03
8.95000E-01 1.76578E+00 1.65957E+03
8.96000E-01 1.76783E+00 1.65866E+03
8.97000E-01 1.76988E+00 1.65780E+03
8.98000E-01 1.77193E+00 1.65691E+03
8.99000E-01 1.77398E+00 1.65608E+03
9.00000E-01 1.77602E+00 1.65533E+03
9.01000E-01 1.77807E+00 1.65456E+03
9.02000E-01 1.78012E+00 1.65376E+03
9.03000E-01 1.78217E+00 1.65292E+03
9.04000E-01 1.78422E+00 1.65198E+03
9.05000E-01 1.78628E+00 1.65095E+03
9.06000E-01 1.78833E+00 1.65002E+03
9.07000E-01 1.79038E+00 1.64916E+03
9.08000E-01 1.79243E+00 1.64829E+03
9.09000E-01 1.79448E+00 1.64736E+03
9.10000E-01 1.79653E+00 1.64648E+03
9.11000E-01 1.79858E+00 1.64568E+03
9.12000E-01 1.80063E+00 1.64486E+03
9.13000E-01 1.80268E+00 1.64400E+03
9.14000E-01 1.80473E+00 1.64307E+03
9.15000E-01 1.80679E+00 1.64206E+03
9.16000E-01 1.80884E+00 1.64100E+03
9.17000E-01 1.81089E+00 1.64010E+03
9.18000E-01 1.81294E+00 1.63923E+03
9.19000E-01 1.81500E+00 1.63832E+03
9.20000E-01 1.81705E+00 1.63750E+03
9.21000E-01 1.81909E+00 1.63673E+03
9.22000E-01 1.82114E+00 1.63595E+03
9.23000E-01 1.82319E+00 1.63512E+03
9.24000E-01 1.82524E+00 1.63424E+03
9.25000E-01 1.82730E+00 1.63326E+03
9.26000E-01 1.82935E+00 1.63219E+03
9.27000E-01 1.83141E+00 1.63129E+03
9.28000E-01 1.83346E+00 1.63041E+03
9.29000E-01 1.83551E+00 1.62950E+03
9.30000E-01 1.83756E+00 1.62855E+03
9.31000E-01 1.83961E+00 1.62776E+03
9.32000E-01 1.84166E+00 1.62699E+03
9.33000E-01 1.84371E+00 1.62620E+03
9.34000E-01 1.84576E+00 1.62536E+03
9.35000E-01 1.84781E+00 1.62444E+03
9.36000E-01 1.84987E+00 1.62343E+03
9.37000E-01 1.85192E+00 1.62247E+03
9.38000E-01 1.85397E+00 1.62160E+03
9.39000E-01 1.85602E+00 1.62075E+03
9.40000E-01 1.85808E+00 1.61984E+03
9.41000E-01 1.86013E+00 1.61911E+03
9.42000E-01 1.86217E+00 1.61837E+03
9.43000E-01 1.86422E+00 1.61759E+03
9.44000E-01 1.86627E+00 1.61677E+03
9.45000E-01 1.86833E+00 1.61590E+03
9.46000E-01 1.87038E+00 1.61494E+03
9.47000E-01 1.87243E+00 1.61398E+03
9.48000E-01 1.87449E+00 1.61313E+03
9.49000E-01 1.87654E+00 1.61230E+03
9.50000E-01 1.87859E+00 1.61145E+03
9.51000E-01 1.88064E+00 1.61056E+03
9.52000E-01 1.88269E+00 1.60982E+03
9.53000E-01 1.88474E+00 1.60907E+03
9.54000E-01 1.88679E+00 1.60829E+03
9.55000E-01 1.88884E+00 1.60746E+03
9.56000E-01 1.89089E+00 1.60659E+03
9.57000E-01 1.89295E+00 1.60563E+03
9.58000E-01 1.89500E+00 1.60468E+03
9.59000E-01 1.89705E+00 1.60384E+03
9.60000E-01 1.89911E+00 1.60301E+03
9.61000E-01 1.90116E+00 1.60217E+03
9.62000E-01 1.90321E+00 1.60145E+03
9.63000E-01 1.90525E+00 1.60077E+03
9.64000E-01 1.90730E+00 1.60005E+03
9.65000E-01 1.90935E+00 1.59928E+03
9.66000E-01 1.91140E+00 1.59847E+03
9.67000E-01 1.91346E+00 1.59763E+03
9.68000E-01 1.91551E+00 1.59671E+03
9.69000E-01 1.91756E+00 1.59584E+03
9.70000E-01 1.91961E+00 1.59504E+03
9.71000E-01 1.92167E+00 1.59424E+03
9.72000E-01 1.92372E+00 1.59343E+03
9.73000E-01 1.92577E+00 1.59258E+03
9.74000E-01 1.92782E+00 1.59189E+03
9.75000E-01 1.92987E+00 1.59119E+03
9.76000E-01 1.93192E+00 1.59044E+03
9.77000E-01 1.93397E+00 1.58966E+03
9.78000E-01 1.93602E+00 1.58883E+03
9.79000E-01 1.93807E+00 1.58794E+03
9.80000E-01 1.94013E+00 1.58697E+03
9.81000E-01 1.94218E+00 1.58614E+03
9.82000E-01 1.94423E+00 1.58535E+03
9.83000E-01 1.94629E+00 1.58455E+03
9.84000E-01 1.94834E+00 1.58376E+03
9.85000E-01 1.95038E+00 1.58312E+03
9.86000E-01 1.95243E+00 1.58248E+03
9.87000E-01 1.95448E+00 1.58179E+03
9.88000E-01 1.95653E+00 1.58105E+03
9.89000E-01 1.95858E+00 1.58028E+03
9.90000E-01 1.96064E+00 1.57945E+03
9.91000E-01 1.96269E+00 1.57855E+03
9.92000E-01 1.96474E+00 1.57771E+03
9.93000E-01 1.96679E+00 1.57693E+03
9.94000E-01 1.96885E+00 1.57616E+03
9.95000E-01 1.97090E+00 1.57537E+03
9.96000E-01 1.97295E+00 1.57453E+03
9.97000E-01 1.97500E+00 1.57384E+03
9.98000E-01 1.97705E+00 1.57314E+03
9.99000E-01 1.97910E+00 1.57241E+03
1.00000E+00 1.98115E+00 1.57164E+03
  
