#INST  CMOD   FORCE   
1.160000E-01          4.263007E-01              1.070257E+04 
1.170000E-01          4.302509E-01              1.071968E+04 
1.180000E-01          4.342021E-01              1.073658E+04 
1.190000E-01          4.381544E-01              1.075319E+04 
1.200000E-01          4.421075E-01              1.076959E+04 
1.210000E-01          4.460615E-01              1.078581E+04 
1.220000E-01          4.500162E-01              1.080185E+04 
1.230000E-01          4.539722E-01              1.081758E+04 
1.240000E-01          4.579291E-01              1.083310E+04 
1.250000E-01          4.618867E-01              1.084846E+04 
1.260000E-01          4.658449E-01              1.086367E+04 
1.270000E-01          4.698037E-01              1.087874E+04 
1.280000E-01          4.737632E-01              1.089368E+04 
1.290000E-01          4.777232E-01              1.090847E+04 
1.300000E-01          4.816840E-01              1.092310E+04 
1.310000E-01          4.856472E-01              1.093709E+04 
1.320000E-01          4.896127E-01              1.095048E+04 
1.330000E-01          4.935845E-01              1.096213E+04 
1.340000E-01          4.975605E-01              1.097264E+04 
1.350000E-01          5.015379E-01              1.098281E+04 
1.360000E-01          5.055128E-01              1.099368E+04 
1.370000E-01          5.094815E-01              1.100632E+04 
1.380000E-01          5.134469E-01              1.101993E+04 
1.390000E-01          5.174128E-01              1.103341E+04 
1.400000E-01          5.213815E-01              1.104616E+04 
1.410000E-01          5.253567E-01              1.105709E+04 
1.420000E-01          5.293383E-01              1.106627E+04 
1.430000E-01          5.333216E-01              1.107502E+04 
1.440000E-01          5.373038E-01              1.108409E+04 
1.450000E-01          5.412808E-01              1.109466E+04 
1.460000E-01          5.452529E-01              1.110661E+04 
1.470000E-01          5.492246E-01              1.111871E+04 
1.480000E-01          5.531972E-01              1.113061E+04 
1.490000E-01          5.571699E-01              1.114249E+04 
1.500000E-01          5.611468E-01              1.115323E+04 
1.510000E-01          5.651367E-01              1.116033E+04 
1.520000E-01          5.691390E-01              1.116394E+04 
1.530000E-01          5.731441E-01              1.116677E+04 
1.540000E-01          5.771311E-01              1.117480E+04 
1.550000E-01          5.811036E-01              1.118701E+04 
1.560000E-01          5.850781E-01              1.119864E+04 
1.570000E-01          5.890601E-01              1.120813E+04 
1.580000E-01          5.930592E-01              1.121279E+04 
1.590000E-01          5.970659E-01              1.121532E+04 
1.600000E-01          6.010472E-01              1.122516E+04 
1.610000E-01          6.050217E-01              1.123695E+04 
1.620000E-01          6.089995E-01              1.124787E+04 
1.630000E-01          6.129794E-01              1.125823E+04 
1.640000E-01          6.169614E-01              1.126805E+04 
1.650000E-01          6.209454E-01              1.127734E+04 
1.660000E-01          6.249298E-01              1.128654E+04 
1.670000E-01          6.289122E-01              1.129633E+04 
1.680000E-01          6.328935E-01              1.130648E+04 
1.690000E-01          6.368774E-01              1.131590E+04 
1.700000E-01          6.408658E-01              1.132407E+04 
1.710000E-01          6.448620E-01              1.133004E+04 
1.720000E-01          6.488631E-01              1.133468E+04 
1.730000E-01          6.528642E-01              1.133936E+04 
1.740000E-01          6.568629E-01              1.134478E+04 
1.750000E-01          6.608513E-01              1.135314E+04 
1.760000E-01          6.648329E-01              1.136347E+04 
1.770000E-01          6.688144E-01              1.137385E+04 
1.780000E-01          6.728038E-01              1.138202E+04 
1.790000E-01          6.768031E-01              1.138742E+04 
1.800000E-01          6.808104E-01              1.139055E+04 
1.810000E-01          6.848188E-01              1.139338E+04 
1.820000E-01          6.888217E-01              1.139781E+04 
1.830000E-01          6.928168E-01              1.140452E+04 
1.840000E-01          6.968048E-01              1.141327E+04 
1.850000E-01          7.007932E-01              1.142198E+04 
1.860000E-01          7.047912E-01              1.142795E+04 
1.870000E-01          7.088029E-01              1.143006E+04 
1.880000E-01          7.128137E-01              1.143246E+04 
1.890000E-01          7.168076E-01              1.143975E+04 
1.900000E-01          7.207972E-01              1.144827E+04 
1.910000E-01          7.247928E-01              1.145511E+04 
1.920000E-01          7.287979E-01              1.145926E+04 
1.930000E-01          7.328088E-01              1.146180E+04 
1.940000E-01          7.368190E-01              1.146454E+04 
1.950000E-01          7.408193E-01              1.147019E+04 
1.960000E-01          7.448177E-01              1.147641E+04 
1.970000E-01          7.488405E-01              1.147562E+04 
1.980000E-01          7.528798E-01              1.147004E+04 
1.990000E-01          7.568879E-01              1.147365E+04 
2.000000E-01          7.608888E-01              1.147931E+04 
2.010000E-01          7.649017E-01              1.148151E+04 
2.020000E-01          7.689378E-01              1.147702E+04 
2.030000E-01          7.729762E-01              1.147187E+04 
2.040000E-01          7.769960E-01              1.147220E+04 
2.050000E-01          7.810280E-01              1.146899E+04 
2.060000E-01          7.850784E-01              1.146045E+04 
2.070000E-01          7.891082E-01              1.145793E+04 
2.080000E-01          7.931359E-01              1.145609E+04 
2.090000E-01          7.971688E-01              1.145273E+04 
2.100000E-01          8.012095E-01              1.144713E+04 
2.110000E-01          8.052603E-01              1.143861E+04 
2.120000E-01          8.093231E-01              1.142663E+04 
2.130000E-01          8.133824E-01              1.141573E+04 
2.140000E-01          8.174451E-01              1.140385E+04 
2.150000E-01          8.215073E-01              1.139215E+04 
2.160000E-01          8.255730E-01              1.137948E+04 
2.170000E-01          8.296393E-01              1.136665E+04 
2.180000E-01          8.337059E-01              1.135378E+04 
2.190000E-01          8.377745E-01              1.134038E+04 
2.200000E-01          8.418394E-01              1.132808E+04 
2.210000E-01          8.459063E-01              1.131521E+04 
2.220000E-01          8.499717E-01              1.130285E+04 
2.230000E-01          8.540337E-01              1.129150E+04 
2.240000E-01          8.580983E-01              1.127942E+04 
2.250000E-01          8.621631E-01              1.126733E+04 
2.260000E-01          8.662260E-01              1.125582E+04 
2.270000E-01          8.702887E-01              1.124442E+04 
2.280000E-01          8.743542E-01              1.123221E+04 
2.290000E-01          8.784183E-01              1.122046E+04 
2.300000E-01          8.824790E-01              1.120974E+04 
2.310000E-01          8.865440E-01              1.119781E+04 
2.320000E-01          8.906084E-01              1.118609E+04 
2.330000E-01          8.946708E-01              1.117498E+04 
2.340000E-01          8.987340E-01              1.116369E+04 
2.350000E-01          9.028004E-01              1.115149E+04 
2.360000E-01          9.068660E-01              1.113958E+04 
2.370000E-01          9.109278E-01              1.112876E+04 
2.380000E-01          9.149934E-01              1.111693E+04 
2.390000E-01          9.190600E-01              1.110481E+04 
2.400000E-01          9.231259E-01              1.109295E+04 
2.410000E-01          9.271894E-01              1.108181E+04 
2.420000E-01          9.312575E-01              1.106937E+04 
2.430000E-01          9.353248E-01              1.105723E+04 
2.440000E-01          9.393902E-01              1.104564E+04 
2.450000E-01          9.434562E-01              1.103391E+04 
2.460000E-01          9.475263E-01              1.102106E+04 
2.470000E-01          9.515952E-01              1.100858E+04 
2.480000E-01          9.556611E-01              1.099699E+04 
2.490000E-01          9.597298E-01              1.098463E+04 
2.500000E-01          9.638006E-01              1.097172E+04 
2.510000E-01          9.678713E-01              1.095886E+04 
2.520000E-01          9.719381E-01              1.094716E+04 
2.530000E-01          9.760094E-01              1.093421E+04 
2.540000E-01          9.800807E-01              1.092130E+04 
2.550000E-01          9.841506E-01              1.090880E+04 
2.560000E-01          9.882198E-01              1.089654E+04 
2.570000E-01          9.922936E-01              1.088302E+04 
2.580000E-01          9.963655E-01              1.087007E+04 
2.590000E-01          1.000435E+00              1.085785E+04 
2.600000E-01          1.004506E+00              1.084509E+04 
2.610000E-01          1.008580E+00              1.083165E+04 
2.620000E-01          1.012654E+00              1.081825E+04 
2.630000E-01          1.016724E+00              1.080615E+04 
2.640000E-01          1.020797E+00              1.079289E+04 
2.650000E-01          1.024872E+00              1.077956E+04 
2.660000E-01          1.028944E+00              1.076657E+04 
2.670000E-01          1.033016E+00              1.075404E+04 
2.680000E-01          1.037092E+00              1.074015E+04 
2.690000E-01          1.041166E+00              1.072700E+04 
2.700000E-01          1.045238E+00              1.071441E+04 
2.710000E-01          1.049312E+00              1.070149E+04 
2.720000E-01          1.053388E+00              1.068771E+04 
2.730000E-01          1.057464E+00              1.067412E+04 
2.740000E-01          1.061536E+00              1.066160E+04 
2.750000E-01          1.065612E+00              1.064814E+04 
2.760000E-01          1.069689E+00              1.063444E+04 
2.770000E-01          1.073765E+00              1.062095E+04 
2.780000E-01          1.077838E+00              1.060818E+04 
2.790000E-01          1.081917E+00              1.059410E+04 
2.800000E-01          1.085993E+00              1.058051E+04 
2.810000E-01          1.090069E+00              1.056741E+04 
2.820000E-01          1.094144E+00              1.055418E+04 
2.830000E-01          1.098224E+00              1.053995E+04 
2.840000E-01          1.102302E+00              1.052600E+04 
2.850000E-01          1.106378E+00              1.051298E+04 
2.860000E-01          1.110456E+00              1.049914E+04 
2.870000E-01          1.114536E+00              1.048496E+04 
2.880000E-01          1.118615E+00              1.047095E+04 
2.890000E-01          1.122691E+00              1.045772E+04 
2.900000E-01          1.126773E+00              1.044318E+04 
2.910000E-01          1.130852E+00              1.042917E+04 
2.920000E-01          1.134930E+00              1.041563E+04 
2.930000E-01          1.139009E+00              1.040187E+04 
2.940000E-01          1.143091E+00              1.038724E+04 
2.950000E-01          1.147173E+00              1.037275E+04 
2.960000E-01          1.151251E+00              1.035934E+04 
2.970000E-01          1.155333E+00              1.034494E+04 
2.980000E-01          1.159414E+00              1.033048E+04 
2.990000E-01          1.163496E+00              1.031630E+04 
3.000000E-01          1.167575E+00              1.030254E+04 
3.010000E-01          1.171660E+00              1.028754E+04 
3.020000E-01          1.175742E+00              1.027308E+04 
3.030000E-01          1.179822E+00              1.025930E+04 
3.040000E-01          1.183904E+00              1.024493E+04 
3.050000E-01          1.187989E+00              1.023009E+04 
3.060000E-01          1.192073E+00              1.021533E+04 
3.070000E-01          1.196153E+00              1.020154E+04 
3.080000E-01          1.200239E+00              1.018645E+04 
3.090000E-01          1.204322E+00              1.017186E+04 
3.100000E-01          1.208404E+00              1.015775E+04 
3.110000E-01          1.212488E+00              1.014339E+04 
3.120000E-01          1.216573E+00              1.012827E+04 
3.130000E-01          1.220659E+00              1.011319E+04 
3.140000E-01          1.224741E+00              1.009932E+04 
3.150000E-01          1.228827E+00              1.008434E+04 
3.160000E-01          1.232912E+00              1.006954E+04 
3.170000E-01          1.236996E+00              1.005508E+04 
3.180000E-01          1.241080E+00              1.004075E+04 
3.190000E-01          1.245168E+00              1.002541E+04 
3.200000E-01          1.249254E+00              1.001037E+04 
3.210000E-01          1.253338E+00              9.996257E+03 
3.220000E-01          1.257424E+00              9.981314E+03 
3.230000E-01          1.261511E+00              9.966280E+03 
3.240000E-01          1.265597E+00              9.951476E+03 
3.250000E-01          1.269682E+00              9.937139E+03 
3.260000E-01          1.273771E+00              9.921616E+03 
3.270000E-01          1.277858E+00              9.906589E+03 
3.280000E-01          1.281943E+00              9.892277E+03 
3.290000E-01          1.286030E+00              9.877339E+03 
3.300000E-01          1.290119E+00              9.862072E+03 
3.310000E-01          1.294207E+00              9.846918E+03 
3.320000E-01          1.298293E+00              9.832536E+03 
3.330000E-01          1.302383E+00              9.816867E+03 
3.340000E-01          1.306471E+00              9.801810E+03 
3.350000E-01          1.310558E+00              9.787314E+03 
3.360000E-01          1.314646E+00              9.772376E+03 
3.370000E-01          1.318736E+00              9.756938E+03 
3.380000E-01          1.322826E+00              9.741522E+03 
3.390000E-01          1.326912E+00              9.727102E+03 
3.400000E-01          1.331003E+00              9.711470E+03 
3.410000E-01          1.335093E+00              9.696276E+03 
3.420000E-01          1.339181E+00              9.681552E+03 
3.430000E-01          1.343270E+00              9.666599E+03 
3.440000E-01          1.347361E+00              9.651015E+03 
3.450000E-01          1.351452E+00              9.635406E+03 
3.460000E-01          1.355540E+00              9.620962E+03 
3.470000E-01          1.359632E+00              9.605349E+03 
3.480000E-01          1.363722E+00              9.590042E+03 
3.490000E-01          1.367812E+00              9.575142E+03 
3.500000E-01          1.371902E+00              9.560148E+03 
3.510000E-01          1.375994E+00              9.544446E+03 
3.520000E-01          1.380086E+00              9.528780E+03 
3.530000E-01          1.384175E+00              9.514225E+03 
3.540000E-01          1.388268E+00              9.498610E+03 
3.550000E-01          1.392359E+00              9.483198E+03 
3.560000E-01          1.396450E+00              9.468140E+03 
3.570000E-01          1.400541E+00              9.453113E+03 
3.580000E-01          1.404635E+00              9.437318E+03 
3.590000E-01          1.408728E+00              9.421626E+03 
3.600000E-01          1.412818E+00              9.406968E+03 
3.610000E-01          1.416911E+00              9.391329E+03 
3.620000E-01          1.421004E+00              9.375826E+03 
3.630000E-01          1.425096E+00              9.360645E+03 
3.640000E-01          1.429188E+00              9.345572E+03 
3.650000E-01          1.433282E+00              9.329703E+03 
3.660000E-01          1.437376E+00              9.313986E+03 
3.670000E-01          1.441467E+00              9.299249E+03 
3.680000E-01          1.445561E+00              9.283589E+03 
3.690000E-01          1.449655E+00              9.268024E+03 
3.700000E-01          1.453749E+00              9.252755E+03 
3.710000E-01          1.457841E+00              9.237658E+03 
3.720000E-01          1.461937E+00              9.221741E+03 
3.730000E-01          1.466032E+00              9.206007E+03 
3.740000E-01          1.470124E+00              9.191203E+03 
3.750000E-01          1.474219E+00              9.175514E+03 
3.760000E-01          1.478314E+00              9.159883E+03 
3.770000E-01          1.482408E+00              9.144547E+03 
3.780000E-01          1.486501E+00              9.129378E+03 
3.790000E-01          1.490598E+00              9.113406E+03 
3.800000E-01          1.494694E+00              9.097623E+03 
3.810000E-01          1.498787E+00              9.082751E+03 
3.820000E-01          1.502883E+00              9.067005E+03 
3.830000E-01          1.506979E+00              9.051317E+03 
3.840000E-01          1.511074E+00              9.035910E+03 
3.850000E-01          1.515168E+00              9.020710E+03 
3.860000E-01          1.519266E+00              9.004712E+03 
3.870000E-01          1.523363E+00              8.988895E+03 
3.880000E-01          1.527456E+00              8.973990E+03 
3.890000E-01          1.531553E+00              8.958216E+03 
3.900000E-01          1.535650E+00              8.942515E+03 
3.910000E-01          1.539746E+00              8.927111E+03 
3.920000E-01          1.543841E+00              8.911894E+03 
3.930000E-01          1.547939E+00              8.895918E+03 
3.940000E-01          1.552037E+00              8.880106E+03 
3.950000E-01          1.556132E+00              8.865220E+03 
3.960000E-01          1.560229E+00              8.849450E+03 
3.970000E-01          1.564327E+00              8.833777E+03 
3.980000E-01          1.568423E+00              8.818400E+03 
3.990000E-01          1.572519E+00              8.803203E+03 
4.000000E-01          1.576618E+00              8.787261E+03 
4.010000E-01          1.580716E+00              8.771480E+03 
4.020000E-01          1.584812E+00              8.756606E+03 
4.030000E-01          1.588910E+00              8.740872E+03 
4.040000E-01          1.593008E+00              8.725221E+03 
4.050000E-01          1.597105E+00              8.709864E+03 
4.060000E-01          1.601202E+00              8.694683E+03 
4.070000E-01          1.605301E+00              8.678759E+03 
4.080000E-01          1.609400E+00              8.663012E+03 
4.090000E-01          1.613496E+00              8.648139E+03 
4.100000E-01          1.617595E+00              8.632431E+03 
4.110000E-01          1.621694E+00              8.616784E+03 
4.120000E-01          1.625792E+00              8.601419E+03 
4.130000E-01          1.629890E+00              8.586260E+03 
4.140000E-01          1.633990E+00              8.570349E+03 
4.150000E-01          1.638089E+00              8.554636E+03 
4.160000E-01          1.642186E+00              8.539755E+03 
4.170000E-01          1.646286E+00              8.524093E+03 
4.180000E-01          1.650385E+00              8.508459E+03 
4.190000E-01          1.654484E+00              8.493085E+03 
4.200000E-01          1.658582E+00              8.477975E+03 
4.210000E-01          1.662683E+00              8.462090E+03 
4.220000E-01          1.666783E+00              8.446423E+03 
4.230000E-01          1.670880E+00              8.431557E+03 
4.240000E-01          1.674981E+00              8.415945E+03 
4.250000E-01          1.679081E+00              8.400335E+03 
4.260000E-01          1.683180E+00              8.384959E+03 
4.270000E-01          1.687279E+00              8.369903E+03 
4.280000E-01          1.691381E+00              8.354042E+03 
4.290000E-01          1.695481E+00              8.338447E+03 
4.300000E-01          1.699579E+00              8.323600E+03 
4.310000E-01          1.703680E+00              8.308071E+03 
4.320000E-01          1.707781E+00              8.292493E+03 
4.330000E-01          1.711881E+00              8.277117E+03 
4.340000E-01          1.715980E+00              8.262139E+03 
4.350000E-01          1.720082E+00              8.246309E+03 
4.360000E-01          1.724183E+00              8.230813E+03 
4.370000E-01          1.728282E+00              8.215993E+03 
4.380000E-01          1.732383E+00              8.200562E+03 
4.390000E-01          1.736485E+00              8.185022E+03 
4.400000E-01          1.740586E+00              8.169617E+03 
4.410000E-01          1.744685E+00              8.154724E+03 
4.420000E-01          1.748788E+00              8.138908E+03 
4.430000E-01          1.752890E+00              8.123506E+03 
4.440000E-01          1.756989E+00              8.108686E+03 
4.450000E-01          1.761090E+00              8.093358E+03 
4.460000E-01          1.765193E+00              8.077829E+03 
4.470000E-01          1.769295E+00              8.062401E+03 
4.480000E-01          1.773394E+00              8.047600E+03 
4.490000E-01          1.777498E+00              8.031800E+03 
4.500000E-01          1.781600E+00              8.016509E+03 
4.510000E-01          1.785700E+00              8.001703E+03 
4.520000E-01          1.789802E+00              7.986502E+03 
4.530000E-01          1.793905E+00              7.971013E+03 
4.540000E-01          1.798007E+00              7.955570E+03 
4.550000E-01          1.802107E+00              7.940891E+03 
4.560000E-01          1.806211E+00              7.925265E+03 
4.570000E-01          1.810313E+00              7.910017E+03 
4.580000E-01          1.814414E+00              7.895196E+03 
4.590000E-01          1.818516E+00              7.880122E+03 
4.600000E-01          1.822620E+00              7.864669E+03 
4.610000E-01          1.826723E+00              7.849196E+03 
4.620000E-01          1.830824E+00              7.834648E+03 
4.630000E-01          1.834928E+00              7.819201E+03 
4.640000E-01          1.839031E+00              7.803992E+03 
4.650000E-01          1.843133E+00              7.789111E+03 
4.660000E-01          1.847235E+00              7.774184E+03 
4.670000E-01          1.851339E+00              7.758745E+03 
4.680000E-01          1.855443E+00              7.743341E+03 
4.690000E-01          1.859544E+00              7.728830E+03 
4.700000E-01          1.863648E+00              7.713528E+03 
4.710000E-01          1.867752E+00              7.698319E+03 
4.720000E-01          1.871855E+00              7.683359E+03 
4.730000E-01          1.875957E+00              7.668548E+03 
4.740000E-01          1.880062E+00              7.653104E+03 
4.750000E-01          1.884166E+00              7.637834E+03 
4.760000E-01          1.888268E+00              7.623320E+03 
4.770000E-01          1.892372E+00              7.608158E+03 
4.780000E-01          1.896477E+00              7.592959E+03 
4.790000E-01          1.900580E+00              7.577934E+03 
4.800000E-01          1.904683E+00              7.563277E+03 
4.810000E-01          1.908789E+00              7.547862E+03 
4.820000E-01          1.912893E+00              7.532763E+03 
4.830000E-01          1.916995E+00              7.518284E+03 
4.840000E-01          1.921100E+00              7.503307E+03 
4.850000E-01          1.925205E+00              7.488170E+03 
4.860000E-01          1.929309E+00              7.473085E+03 
4.870000E-01          1.933412E+00              7.458634E+03 
4.880000E-01          1.937518E+00              7.443292E+03 
4.890000E-01          1.941622E+00              7.428409E+03 
4.900000E-01          1.945725E+00              7.413980E+03 
4.910000E-01          1.949829E+00              7.399222E+03 
4.920000E-01          1.953935E+00              7.384132E+03 
4.930000E-01          1.958041E+00              7.369013E+03 
4.940000E-01          1.962143E+00              7.354783E+03 
4.950000E-01          1.966249E+00              7.339743E+03 
4.960000E-01          1.970354E+00              7.324917E+03 
4.970000E-01          1.974458E+00              7.310412E+03 
4.980000E-01          1.978562E+00              7.295903E+03 
4.990000E-01          1.982668E+00              7.280836E+03 
5.000000E-01          1.986773E+00              7.265893E+03 
5.010000E-01          1.990877E+00              7.251695E+03 
5.020000E-01          1.994982E+00              7.236870E+03 
5.030000E-01          1.999088E+00              7.222040E+03 
5.040000E-01          2.003193E+00              7.207367E+03 
5.050000E-01          2.007297E+00              7.193076E+03 
5.060000E-01          2.011404E+00              7.178021E+03 
5.070000E-01          2.015509E+00              7.163328E+03 
5.080000E-01          2.019613E+00              7.149159E+03 
5.090000E-01          2.023718E+00              7.134606E+03 
5.100000E-01          2.027825E+00              7.119778E+03 
5.110000E-01          2.031931E+00              7.104962E+03 
5.120000E-01          2.036035E+00              7.090936E+03 
5.130000E-01          2.040141E+00              7.076121E+03 
5.140000E-01          2.044247E+00              7.061572E+03 
5.150000E-01          2.048352E+00              7.047332E+03 
5.160000E-01          2.052457E+00              7.033068E+03 
5.170000E-01          2.056564E+00              7.018272E+03 
5.180000E-01          2.060670E+00              7.003614E+03 
5.190000E-01          2.064774E+00              6.989655E+03 
5.200000E-01          2.068881E+00              6.975147E+03 
5.210000E-01          2.072987E+00              6.960610E+03 
5.220000E-01          2.077093E+00              6.946191E+03 
5.230000E-01          2.081198E+00              6.932233E+03 
5.240000E-01          2.085305E+00              6.917477E+03 
5.250000E-01          2.089411E+00              6.903110E+03 
5.260000E-01          2.093516E+00              6.889139E+03 
5.270000E-01          2.097622E+00              6.874952E+03 
5.280000E-01          2.101729E+00              6.860377E+03 
5.290000E-01          2.105836E+00              6.845831E+03 
5.300000E-01          2.109941E+00              6.832117E+03 
5.310000E-01          2.114048E+00              6.817745E+03 
5.320000E-01          2.118154E+00              6.803463E+03 
5.330000E-01          2.122260E+00              6.789354E+03 
5.340000E-01          2.126365E+00              6.775530E+03 
5.350000E-01          2.130473E+00              6.760972E+03 
5.360000E-01          2.134580E+00              6.746784E+03 
5.370000E-01          2.138685E+00              6.733047E+03 
5.380000E-01          2.142791E+00              6.719030E+03 
5.390000E-01          2.146899E+00              6.704713E+03 
5.400000E-01          2.151006E+00              6.690377E+03 
5.410000E-01          2.155111E+00              6.676909E+03 
5.420000E-01          2.159218E+00              6.662760E+03 
5.430000E-01          2.163325E+00              6.648694E+03 
5.440000E-01          2.167431E+00              6.634780E+03 
5.450000E-01          2.171537E+00              6.621151E+03 
5.460000E-01          2.175645E+00              6.606787E+03 
5.470000E-01          2.179752E+00              6.592815E+03 
5.480000E-01          2.183858E+00              6.579262E+03 
5.490000E-01          2.187964E+00              6.565464E+03 
5.500000E-01          2.192072E+00              6.551330E+03 
5.510000E-01          2.196180E+00              6.537216E+03 
5.520000E-01          2.200285E+00              6.523885E+03 
5.530000E-01          2.204393E+00              6.509942E+03 
5.540000E-01          2.208500E+00              6.496002E+03 
5.550000E-01          2.212608E+00              6.482127E+03 
5.560000E-01          2.216714E+00              6.468662E+03 
5.570000E-01          2.220822E+00              6.454481E+03 
